l_all,lat,lon
"Nailstone,England",52.6618289,-1.3835156
"Yerevan,Armenia",40.1872023,44.515209
"Mogadishu,Somalia",2.0469343,45.3181623
Madagascar,-18.766947,46.869107
"Caruru,Colombia",1.0126327,-71.2965117
"Chihuahua,Mexico",28.6333754,-106.0697945
"Sanyi,Miao-li,Taiwan",24.3892633,120.769476
"Zavitinsk,Russia",50.1134132,129.4460203
"Mt. Elena,Colombia",4.570868,-74.297333
"Zeya,Russia",53.7359301,127.2585214
"Paipa,Colombia",5.77977,-73.11472499999999
"Zeleznogorsk,Russian",56.2602634,93.5356304
"Nellis AFB,Nevada",,
"Babaeski,Turkey",41.4313239,27.091798
"Tehran,Iran",35.7218583,51.3346954
"Casper,Wyoming",42.84870900000001,-106.2980824
"Moerdijk,Netherlands",51.70181669999999,4.6273499
"Kufstein,Austria",47.58237,12.16275
"St. Thomas,U.S. Virgin Islands",18.3380965,-64.8940946
"Bafoussam,Cameroon",5.4815596,10.4271347
"Sierra de Guerro,Mexico",17.4391926,-99.54509739999999
"Norilsk,Russia",69.35579,88.18929380000002
"Biratnagar,Nepal",26.4524746,87.27178099999999
"Castries,Saint Lucia Island",14.0101094,-60.98746869999999
"Mt. San Pietro,near Ajaccio,Corsica,France",41.919229,8.738635
"Honolulu,Hawaii",21.3098845,-157.8581401
"Kuala Belait,Brunei",4.5831986,114.2212174
"Covenas,Colombia",9.403438999999999,-75.68008669999999
"Gelendzhik,USSR",44.5620352,38.0904574
"Washington,D.C.",38.9071923,-77.0368707
"Addis Ababa,Ethiopia",8.9806034,38.7577605
"Logan Airport, Boston,Massachusetts",42.3656132,-71.0095602
"Constanta,Romania",44.1598013,28.6348138
"Djibouti,Djbouti",11.825138,42.590275
"Island of Cheju,South Korea",33.4996213,126.5311884
"Srinagar,India",34.0836708,74.7972825
"Mt. Ipao,Philippines",12.0685833,124.5680671
"Tokyo,Japan",35.6761919,139.6503106
"Cerro el Tablazo,Colombia",5.012010699999999,-74.2041989
"Providence,Rhode Island",41.8239891,-71.4128343
"Mehamn,Norway",71.0357069,27.848941
"Woodstock,Illinois",42.3147436,-88.44870209999999
"Leesburg,Florida",28.810823,-81.87785819999999
"Branti Airport,Indonesia",-5.25,105.183333
"Queate,Colombia",4.570868,-74.297333
"Tanana,Alaska",65.1709277,-152.0887492
"Erzurum,Turkey",39.9054993,41.2658236
"Yangshuo,Guangxi,China",24.7784299,110.49663
Gulf of Thailand,9.7121198,101.3431058
"Off Aden,Yemen",12.7854969,45.0186548
"Judsonia,Arkansas",35.2830301,-91.6364649
South Atlantic Ocean,-33.72434,-15.996094
"Brazilia,Brazil",-15.7975154,-47.89188739999999
"Off Natuma Island,Indonesia",4.0,108.25
"Songnam-si,South Korea",37.4449168,127.1388684
"Pacatuba,Brazil",-3.918004,-38.603557
"Tabatinga,Brazil",-4.231455599999999,-69.9369359
"Bombay,India",19.0759837,72.8776559
"Mount Galunggung,Indonesia",-7.266666699999999,108.0716667
"Southern Belarus,USSR",,
"Oganda,Gabon",-0.803689,11.609444
"Moscow,Russia",55.755826,37.6173
"Kenner,Louisiana",29.9940924,-90.2417434
"Jolo,Philippines",5.969181499999999,121.1252135
"Castaic,California",34.4890363,-118.6256552
Pacific Ocean,-8.783195,-124.508523
"Mindat,Myanmar",21.3748075,93.9725378
"Managua,Nicaragua",12.1149926,-86.2361744
"Sukhumi,Georgia,USSR",43.0015252,41.0234153
"Valladolid,Ecuador",-4.5525784,-79.1329801
"Rio Branco,Brazil",-9.9740249,-67.8098191
"Mannheim,West Germany",49.4874592,8.466039499999999
"Malaga,Spain",36.7211784,-4.421719899999999
"Luxembourg,Luxembourg",49.815273,6.129582999999999
Off Taiwan,23.69781,120.960515
"Lubango,Angola",-14.9186136,13.5321234
"Quetame,Colombia",4.32998,-73.86318299999999
"Pueblo,Colorado",38.2544472,-104.6091409
"La Serena,Chile",-29.9026691,-71.2519374
"San Andres de Bocay,Nicaragua",14.3143353,-85.1725618
"Rostov-on-Don,Russia",47.2357137,39.701505
"Guangzhou,China",23.1290799,113.26436
"Brainerd,Minnesota",46.3526733,-94.2020084
"Detroit,Michigan",42.331427,-83.0457538
"Ankara,Turkey",39.9333635,32.8597419
"Fayetteville,North Carolina",35.0526641,-78.87835849999999
"Off Macae,Brazil",-22.3837126,-41.7827578
"Shach Goan,Afghanistan",33.93911,67.709953
Barquisimeto Venezuela,10.0677719,-69.3473509
"Newark,New Jersey",40.735657,-74.1723667
"Selawik,Alaska",66.602598,-160.014671
"Khartoum,Sudan",15.5006544,32.5598994
"Leninakan,Russia",47.3074269,39.6434982
"Toba,Japan",34.4818168,136.8432542
"Iwakuni AB,Japan",34.1516356,132.2214314
"Guayaquil,Ecuador",-2.1894128,-79.8890662
"Jacksonville,Florida",30.3321838,-81.65565099999999
"Ban Ta Khli,Thailand",15.2563799,100.3500327
"En route Miami,FL - Nassau,Bahamas",25.7616798,-80.1917902
"Klyuchi,Russia",56.3220231,160.8433324
"Tanjung Karang,Indonesia",-5.413202099999999,105.2582845
"Cincinnati International Airport,Covington/Hebron,Kentucky",39.0508279,-84.66728049999999
"Off Quemoy,Taiwan",24.34877912595629,118.3285644254523
"Cold Bay,Alaska",55.2062621,-162.7174221
"Kauai,Hawaii",22.0964396,-159.5261238
"Niela,Mali",12.046997,-12.815455
"Las Vegas,Nevada",36.171563,-115.1391009
"Labe,Guinea",11.3232042,-12.2891314
"Cuenca,Azuay,Ecuador",-2.9001285,-79.00589649999999
"Off Scilly Islands,UK",55.378051,-3.435973
"Gimli,Manitoba,Canada",50.6320809,-96.9886746
"Grand Canyon,Arizona",36.0544445,-112.1401108
"Alma-Ata,Kazakastan,USSR",43.2220146,76.8512485
"Sakhalin Island,Russia",50.6909848,142.9505689
"Smithers,British Columbia,Canada",54.782355,-127.1685541
"Guilin,China",25.2736099,110.29002
"Mina Jebel Ali,UAE",24.9857145,55.0272904
"Off Lanyu Island,Taiwan",22.0435616,121.548418
"Aracatuba,Brazil",-21.206685,-50.438747
"Lonkin,Myanmar",25.6324599,96.372467
"Pinckneyville,Illinois",38.0803286,-89.38203209999999
"Middletown,Pennsylvania",40.199814,-76.7310806
"Lubango,Huila,Angola",-14.9186136,13.5321234
"Landsdowne House,Canada",52.21946699999999,-87.89122700000001
"Madrid-Barajas,Spain",40.4653704,-3.5951518
"Enugu,Nigeria",6.448270099999999,7.5138947
"Madrid,Spain",40.4167754,-3.7037902
"Medellin,Colombia",6.2476376,-75.56581530000001
"Paulatuk,Northwest Territory,Canada",69.35093499999999,-124.071209
"Leshukonskoye,Russia",64.89734659999999,45.76517339999999
"Amman,Jordan",31.9539494,35.910635
"Novoagansk,Russia",61.9440344,76.65410419999999
"Saint Louis,Missouri",38.6270025,-90.19940419999999
"Sofia,Bulgaria",42.6977082,23.3218675
"Cochabamba,Bolivia",-17.4139766,-66.1653224
"Izhevsk,Russia",56.86186009999999,53.2324285
"Terre Haute,Indiana",39.4667034,-87.41390919999999
"Debre Zelt,Ethiopia",8.7346496,39.0085346
"San Gerardo,El Salvador",13.8092506,-88.4076664
"JFK Airport,New York,New York",40.6413113,-73.7781383
"Barranquilla,Colombia",11.0041072,-74.80698129999999
"San Borja,Bolivia",-14.8584943,-66.7470439
"Rurrenabaque,Bolivia",-14.4296108,-67.5350917
"Hunghae,South Korea",37.5247192,129.1142915
Off  Bimini,25.7272608,-79.2978993
"Imperatriz,Brazil",-5.5237633,-47.4761951
"Elbet Beni Salama,Egypt",30.3285664,30.42007049999999
"Chalkhill,Pennsylvania",39.8441427,-79.616648
"Windsor Locks,Connecticut",41.9242917,-72.6454469
"Island Beach,New Jersey",40.0583238,-74.4056612
"Sao Pedro d' Aldeia,Brazil",-22.8376247,-42.1032541
"Off Buenavista,Philippines",8.7859265,125.3685679
"Sigonella AFB,Italy",37.4081248,14.9112368
"Tau Island,American Samoa",-14.225644,-169.4366324
"Vieques,Puerto Rico",18.1262854,-65.44009849999999
"Nawabshah,Pakistan",26.2446966,68.3935487
"Dacca,Bangladesh",23.810332,90.4125181
"Memphis,Tennessee",35.1495343,-90.0489801
"Wamena,Indonesia",-4.0921497,138.9461887
"San Luis Obispo,California",35.2827524,-120.6596156
"Douala,Cameroon",4.0510564,9.7678687
"Mt. Musaka,Papua,New Guinea",-6.314992999999999,143.95555
"Naples,Florida",26.1420358,-81.7948103
"the Kwango River,Zaire",-8.374446651270004,17.67122866372009
"Opole,Poland",50.6683223,17.9230651
"Quito,Ecuador",-0.1806532,-78.4678382
"Sarakchar,Afghanistan",33.93911,67.709953
"Fort Franklin,Canada",65.188683,-123.415802
"Omsk,Russia",54.9913545,73.3645204
"Goose Bay,Newfoundland,Canada",53.3016826,-60.3260842
"Kabul,Afghanistan",34.5553494,69.207486
"Off Davao,Philippines",7.190708,125.455341
"Loja,Peru",-9.189967,-75.015152
"Kostroma,USSR",57.7677078,40.9262609
"Jacksonville,Florida",30.3321838,-81.65565099999999
"Jaen,Peru",-5.709441200000001,-78.7986181
"Bhojpur,Nepal",27.1779842,87.0524338
"Kranoyarsk,Russia",64.24797579999999,95.11041759999999
"La Paz,Bolivia",-16.489689,-68.11929359999999
"Kansas City,Kansas",39.11553139999999,-94.62678729999999
"Jinan,China",36.6518399,117.12009
"Havana,Cuba",23.1135925,-82.3665956
"Carson,New Mexico",36.3644667,-105.7652927
"Reno,Nevada",39.529919,-119.8142691
"Off Puerto Castilla,Honduras",16.0173268,-85.9585544
"Cerro el Plateado,Colombia",5.9972222,-76.14805559999999
"Buga,Colombia",3.8946048,-76.3055772
"Minsk,Belarus,USSR",53.9006011,27.558972
"Soldotna,Alaska",60.48638289999999,-151.0571796
"300 nm NW of San Francisco,California",37.7999349,-122.4005561
"Durango,Vizcaya,Spain",43.15810810000001,-2.6735412
"Timbuktu,Mali",16.7665887,-3.0025615
"Valdez,Alaska",61.1308812,-146.3498607
"Fort Hood,Texas",31.1950013,-97.7413143
"Florencia,Colombia",1.6153858,-75.60423639999999
"Salta,Argentina",-24.7821269,-65.4231976
"Phuket,Thailand",7.9519331,98.33808839999999
"Las Cruces,New Mexico",32.3199396,-106.7636538
"Santa Rosa,Bolivia",-17.8675159,-64.2476579
"Kulusuk,Greenland",65.56809009999999,-37.1873002
"L'vov,Ukraine,USSR",49.839683,24.029717
"Off Tanegashima,Japan",30.609558,130.9788775
"Cabimas,Venezuela",10.3895862,-71.4692843
"Nashville,Tennessee",36.1626638,-86.7816016
"Athens,Greece",37.9838096,23.7275388
"Juara,Brazil",-11.2535467,-57.50879669999999
"Atlantic Ocean,110 miles West of Ireland",53.1423672,-7.692053599999999
"Uchuduk,Uzbekistan,USSR",,
"Leticia,Colombia",-4.203164999999999,-69.935907
"Ft. Worth-Dallas,Texas",32.7078751,-96.9209135
"Mt. Osutaka,near Ueno Village,Japan",36.0159459,138.687775
"Mulia,Indonesia",-3.700123,137.9647469
"Aden,Yemen",12.7854969,45.0186548
"Manchester,England",53.4807593,-2.2426305
"Auburn,Maine",44.0978509,-70.2311655
"Beale AFB,California",39.111504,-121.3598812
"Kandahar,Afghanistan",31.628871,65.7371749
"Milwaukee,Wisconsin",43.0389025,-87.9064736
Afghanistan,33.93911,67.709953
"Kharkov,Ukraine",49.9935,36.230383
"Jenkinsburg,Georgia",33.3245628,-84.0357465
"Vitória da Conquista,Brazil",-14.8619237,-40.8445346
"Off South Head,Australia",-25.274398,133.775136
"Kutayissi,USSR",42.2662428,42.7180019
"Beni,Bolivia",-14.3782747,-65.0957792
"Homer City,Pennsylvania",40.5434007,-79.16225659999999
"Putao,Myanmar",27.3181901,97.4056928
"Dothan,Alabama",31.2232313,-85.3904888
"Sibyak,Indonesia",3.2,98.51666700000001
"Luqa,Malta",35.8582865,14.4868883
"Luassingua,Angola",-15.10457176266194,18.37432303407339
"Gander,Newfoundland,Canada",48.954408,-54.6103488
"Dhangadhi,Nepal",28.68524399999999,80.621591
"De Kalb,Texas",33.5087256,-94.61631899999999
"Peten,Guatemala",16.912033,-90.2995785
"Ellendale,Minnesota",43.87273829999999,-93.3013213
"Sao Paulo,Brazil",-23.5557714,-46.6395571
"Las Lomitas,Mexico",31.8835855,-116.5860511
"Kasongo,Zaire",-4.4238447,26.6700737
"Off Makung,Taiwan",23.5706269,119.5774616
"Bugulma,Russia",54.5298899,52.80385099999999
"Alpena,Michigan",45.0616794,-83.4327528
"Naha,Indonesia",3.6854152,125.52725
"Goose Bay,Newfoundland,Canada",53.3016826,-60.3260842
"Omsk,Soviet Union",54.9913545,73.3645204
"Bangui,Central African Republic",4.3946735,18.5581899
"Pemba,Mozambique",-12.9732026,40.5178014
"Maravatio,Mexico",19.8954098,-100.4477181
"Athens,Greece",37.9838096,23.7275388
"Magdalena,New Mexico",34.1167305,-107.2439251
"Saravena,Colombia",6.956106999999999,-71.87259499999999
"San Salvador,El Salvador",13.6929403,-89.2181911
"Taipei,Taiwan",25.0329636,121.5654268
"Colombo,Sri Lanka",6.9270786,79.861243
"Djibouti,Djibouti",11.825138,42.590275
"Antananarivo,Madagascar",-18.8791902,47.5079055
"Cairo,Egypt",30.0444196,31.2357116
"Port Ellen,Islay Island",55.6301806,-6.1874153
"Grand Canyon,Arizona",36.0544445,-112.1401108
"Syktyvar,Russia",61.6641145,50.8168774
"Maputo,Mozambique",-25.969248,32.5731746
"Off St. Vincent,Leeward Islands",12.984305,-61.287228
"Wampusirpi,Honduras",15.1961,-84.604637
"Malakal,Sudan",9.5279875,31.6682347
"Texarkana,Arkansas",33.4304827,-94.0361745
"Cerritos,California",33.8583483,-118.0647871
"Karachi,Pakistan",24.8607343,67.0011364
"Hopkinsville,Kentucky",36.8656008,-87.4886186
"Mantiqueira,Brazil",-19.7935731,-43.9869438
"Manado,North Sulawesi,Indonesia",1.4748305,124.8420794
"San Antonio,Texas",29.4251905,-98.4945922
"Ust-Maya,USSR",60.38333299999999,134.45
"Chiraz,Iran",29.5926119,52.5835646
"Komatipoot,South Africa",-25.450971,31.95868699999999
"Kuybyshev,Russia",53.203772,50.1606382
"Manhattan,New York",40.7830603,-73.9712488
"Peshawar,Pakistan",34.0151366,71.5249154
"Managua,Nicaragua",12.1149926,-86.2361744
"Zahedan,Iran",29.451926,60.88419829999999
"Off Sumburgh Head,Shetlands,Scotland",59.85410549999999,-1.2746593
"Sarowbi,Afghanistan",34.6313402,69.71826759999999
"Berlin,East Germany",52.52000659999999,13.404954
"Lanzhou,China",36.0613799,103.83417
"Arar,Saudi Arabia",30.9599447,41.0595636
"Nasaso,Fiji",-17.74555,177.4418175
"Off Bata,Equatorial Guinea",1.8533177,9.779022699999999
"Abidjan,Ivory Coast",5.3599517,-4.0082563
"Asmara,Ethiopia",15.3228767,38.9250517
"Salt Lake City,Utah",40.7607793,-111.8910474
"Tashkent,Uzbekistan",41.2994958,69.2400734
"Off Papua,New Guinea",-6.314992999999999,143.95555
"Khost,Afghanistan",33.3338472,69.9371673
"Detroit,Michigan",42.331427,-83.0457538
"Almaty,Kazakhstan",43.2220146,76.8512485
"Spokane,Washington",47.6587802,-117.4260466
"Mount San Gorgonio,California",34.098954,-116.8247307
"Parachinar,Pakistan",33.9011236,70.08604059999999
"Medan-Polonia,Indonesia",3.5566892,98.6802177
"Kansas City,Kansas",39.11553139999999,-94.62678729999999
"Wilmington,North Carolina",34.2103894,-77.8868117
"Malakal,Sudan",9.5279875,31.6682347
"Mayaguez,Puerto Rico",18.2013452,-67.1451549
"Warsaw,Poland",52.2296756,21.0122287
"Pickle Lake,Ontario,Canada",51.467825,-90.19378200000001
"Santa Cruz,Bolivia",-17.8145819,-63.1560853
"Ruteng,Indonesia",-8.614365000000001,120.466499
"Ilaga,Indonesia",-4.0460389,137.5275422
"Khost,Afghanistan",33.3338472,69.9371673
"Montelillo,Peru",-9.189967,-75.015152
"Berdiansk,USSR",46.7737707,36.8034779
"Heho,Burma",20.723192,96.82170169999999
"Baguio,Philippines",16.4023332,120.5960071
"Fort Bragg AFB,North Carolina",35.1414552,-79.0079949
"Geneva,Switzerland",46.2043907,6.1431577
"Mexico City,Mexico",19.4326077,-99.133208
"Calama,Chile",-22.4543923,-68.9293819
"Romulus,Michigan",42.2222614,-83.39659940000001
"Off Ko Phuket,Thailand",7.9843109,98.3307468
"Carajas,Brazil",-6.069709899999999,-50.066841
"Kunduz,Afghanistan",36.7285907,68.8680663
"Luxor,Egypt",25.6872431,32.6396357
"El Poleo,Colombia",8.19331,-73.40635999999999
"Pagan,Myanmar",21.1717271,94.8585458
"Mt. Crezzo,Italy",45.9024116,9.2862522
"Komsomolsk-on-Amur,Russia",50.5670331,136.9658947
"Indianapolis,Indiana",39.768403,-86.158068
"Ulongue,Malawi",-14.7079516,34.3587921
"Denver,Colorado",39.7392358,-104.990251
"Homer,Alaska",59.64808550000001,-151.5299245
"Off Mauritius,Indian Ocean",-20.348404,57.55215200000001
Over the Andaman Sea,11.2878883,95.7299821
"Kishwati,Rwanda",-1.8164718,29.3509978
"San Luis Obispo,California",35.2827524,-120.6596156
"Off Lima,Peru",-12.0463731,-77.042754
"Iligan,Philippines",8.228020899999999,124.2452422
"Off Vila dos Remidos,Brazil",-3.842019,-32.4107087
"Bordeaux,France",44.837789,-0.57918
Eugene Island,,
Pacific Ocean,-8.783195,-124.508523
"Izmir,Turkey",38.423734,27.142826
"Mt. Colorado,Bolivia",-16.290154,-63.58865299999999
"Krosnovodsk,USSR",40.0336591,52.9759299
"Chungking,Sichuan,China",30.6508899,104.07572
"Bayfield,Colorado",37.2255593,-107.5981123
"Green Island,Taiwan",22.6620886,121.4901443
"Nizhnevartovsk,Russia",60.93894249999999,76.5952344
Panama,8.537981,-80.782127
"Mulheim,Germany",51.4185682,6.884522599999999
"Cary,North Carolina",35.79154,-78.7811169
"Surgut,Russia",61.2545849,73.39616989999999
"Ercan,Cyprus",35.1577474,33.5026988
"Johannesburg,South Africa",-26.2041028,28.0473051
"Fontainebleau,France",48.40467599999999,2.70162
"Clarksville,Tennessee",36.5297706,-87.3594528
"Cucuta,N of  Santander,Colombia",7.8890971,-72.4966896
"Cairo,Egypt",30.0444196,31.2357116
"Combi,Cyprus",35.126413,33.429859
"Mazâr-e Charif,Afghanistan",36.69261669999999,67.1179511
"Hennenman,South Africa",-27.9783916,27.026445
"Bagdarin,USSR",54.4479459,113.5909765
"Tchamulate,Angola",,
"Maui,Hawaii",20.7983626,-156.3319253
"Broennoysund,Norway",65.4735577,12.2077354
"New Orleans,Louisiana",29.95106579999999,-90.0715323
"Puerto Limon,Costa Rica",9.9913106,-83.04150779999999
"Hannover,Germany",52.3758916,9.732010400000002
"Posadas,Argentina",-27.3621374,-55.90087459999999
Central Mozambique,-18.665695,35.529562
"Habsheim,France",47.728415,7.415866
"Over the Persian Gulf,near Bandar Abbas,Iran",27.1962543,56.2883647
"Barranquilla,Colombia",11.0041072,-74.80698129999999
"Golden Meadow,Louisiana",29.3791112,-90.2600786
"Lagos,Nigeria",6.5243793,3.3792057
"Sofia,Bulgaria",42.6977082,23.3218675
Northern Afghanistan,33.93911,67.709953
"Bahawalpur,Pakistan",29.35435,71.69106599999999
"Irkutsk,Russia",52.2854834,104.2890222
"Merida,Mexico",20.9673702,-89.5925857
"Kowloon Bay,Hong Kong",22.3080749,114.2018982
"Dallas,Texas",32.7766642,-96.79698789999999
"Cerro de la Calera,Mexico",23.634501,-102.552784
"Bangkok,Thailand",13.7563309,100.5017651
"Lago Agrio,Ecuador",0.0726839,-76.7336521
"Bahar Dar,Ethiopia",11.5742086,37.3613533
"Miram,Pakistan",30.375321,69.34511599999999
"Sao Pedro da Aldeia,Brazil",-22.8376247,-42.1032541
"Batagay,Russia",67.66251299999999,134.65435
"Linfen,China",36.0882199,111.51962
"Wurtsmith AFB,Michigan",44.3148443,-85.60236429999999
"Rome,Italy",41.9027835,12.4963655
"Ahmedabad,India",23.022505,72.5713621
"Gauhati,India",26.1157917,91.7085933
"Juliaca,Peru",-15.4996879,-70.12965299999999
"Rzeszow,Poland",50.0411867,21.9991196
"Ilmajoki,Finland",62.73460989999999,22.5708697
"Montluçon,France",46.3415466,2.6019912
"Hamada al Hambra,Libya",26.3351,17.228331
"Kodinsk,Russia",58.60767269999999,99.1779092
"Bîr Mogreïn,Mauritania",25.2322352,-11.5788103
Afghanistan,33.93911,67.709953
"Leninakan,Armenia,USSR",40.7929026,43.8464971
"Luxor,Egypt",25.6872431,32.6396357
"Lockerbie,Scotland",55.12224500000001,-3.349008
"Leicestershire,England",52.772571,-1.2052126
"Abilene,Texas",32.4487364,-99.73314390000002
"Rangoon,Myanmar",16.840939,96.173526
"Marseille,France",43.296482,5.36978
"Santa Maria,Azores,Portugal",36.9788003,-25.1059054
"Kuala Lumpur,Malaysia",3.1569486,101.712303
"Honolulu,Hawaii",21.3098845,-157.8581401
"Quebec City,Quebec,Canada",46.8130816,-71.20745959999999
"Lima,Peru",-12.0463731,-77.042754
"Dryden,Ontario,Canada",49.7800938,-92.8369592
"West Lafayette,Indiana",40.4258686,-86.90806549999999
"Carswell AFB,Texas",31.9685988,-99.9018131
"Pohang,South Korea",36.0190178,129.3434808
"Guarulhos,Brazil",-23.4596858,-46.5328559
"Col de Tourniol,France",46.227638,2.213749
"Cucuta,Colombia",7.8890971,-72.4966896
"Baranquilla,Colombia",11.0041072,-74.80698129999999
"Cancun,Mexico",21.161908,-86.8515279
"Oskarshamn,Sweden",57.26569929999999,16.4473984
"Tainjin,China",39.085099,117.199369
"Paramaribo,Surinam",5.8520355,-55.2038278
"Vereda el Salitre,Colombia",4.67726,-73.97138
"Berlin,Germany",52.52000659999999,13.404954
"Zabol,Iran",31.0301788,61.4900813
"Tarma,Peru",-11.4193347,-75.68894929999999
"Kaohsiung,Taiwan",22.6272784,120.3014353
"Yaounde, Cameroon",3.8480325,11.5020752
"Borana,Somalia",5.152149,46.199616
"Cartersville,Georgia",34.1650972,-84.7999382
"Glen Burnie,Maryland",39.1626084,-76.6246886
"Talourow Island,USSR",,
"Sioux City,Iowa",42.4963416,-96.40494079999999
"Porgera,New Guinea",-5.4634231,143.1453718
"Manila,Philippines",14.5995124,120.9842195
"Jalalabad,Afghanistan",34.4283529,70.45780189999999
"Chana,Angola",,
"Off Ullung Do,South Korea",37.5063677,130.8571536
"Tripoli,Libya",32.8872094,13.1913383
"Auckland,New Zealand",-36.85088270000001,174.7644881
"Samos,Greece",37.7547857,26.9777701
"Gambela,Ethiopia",8.2471899,34.5915966
"Midford Sound,New Zealand",-44.6414024,167.8973801
"Janice,Mississippi",31.0254635,-89.03671659999999
"Shanghai,China,China",31.230416,121.473701
"Gilgit,Pakistan",35.881911,74.4642861
"Sao Jose do Xingu,Brazil",-10.8062519,-52.7331546
"Havana,Cuba",23.1135925,-82.3665956
"Skagerrak,Denmark",58.35227209999999,9.9315083
"Mayfield,Kentucky",36.7417235,-88.6367154
"Bentuni,Indonesia",-2.1270389,133.55121
"Bilma,Niger",18.6929789,12.9176518
"Fairbanks,Alaska",64.8400511,-147.7199756
"La Guardia Airport,New York,New York",40.7769271,-73.8739659
